Start Time,End Time,Lifestyle Category,Campaign Id,Campaign Name,Campaign Active Status,Amount Spent,Result,Result Type,Cost Per Result,Cost Per Result Type,Paid Impressions,Paid eCPM,Swipe Ups,eCPSU
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Movie Theater Goers,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,8.95,7987,total_impressions,1.12,TOTAL_CPM,7987,1.12,31,0.29
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Reality Tv Fans,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,3.66,3280,total_impressions,1.12,TOTAL_CPM,3280,1.12,9,0.41
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Romance & Rom-com Fans,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,2.87,2582,total_impressions,1.11,TOTAL_CPM,2582,1.11,4,0.72
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Sci-fi & Fantasy Fans,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,0.5,452,total_impressions,1.11,TOTAL_CPM,452,1.11,1,0.5
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Superhero Film Fans,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,1.53,1378,total_impressions,1.11,TOTAL_CPM,1378,1.11,5,0.31
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Fitness Enthusiasts,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,8.92,7984,total_impressions,1.12,TOTAL_CPM,7984,1.12,31,0.29
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Cycling Enthusiasts,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,7.41,6625,total_impressions,1.12,TOTAL_CPM,6625,1.12,27,0.27
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Running Enthusiasts,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,4.39,3938,total_impressions,1.12,TOTAL_CPM,3938,1.12,19,0.23
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Yoga Enthusiasts,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,2.14,1913,total_impressions,1.12,TOTAL_CPM,1913,1.12,14,0.15
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Foodies,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,13.18,11775,total_impressions,1.12,TOTAL_CPM,11775,1.12,39,0.34
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Candy & Sweets Lovers,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,5.72,5103,total_impressions,1.12,TOTAL_CPM,5103,1.12,26,0.22
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Cooking Enthusiasts,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,0.32,284,total_impressions,1.12,TOTAL_CPM,284,1.12,0,0.0
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Fast Food Junkies,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,4.02,3604,total_impressions,1.12,TOTAL_CPM,3604,1.12,15,0.27
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Vegans & Organic Foodies,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,3.86,3466,total_impressions,1.11,TOTAL_CPM,3466,1.11,13,0.3
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Gamers,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,12.08,10797,total_impressions,1.12,TOTAL_CPM,10797,1.12,36,0.34
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Casual & Mobile Gamers,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,1.5,1346,total_impressions,1.11,TOTAL_CPM,1346,1.11,2,0.75
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Console & Pc Gamers,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,4.42,3953,total_impressions,1.12,TOTAL_CPM,3953,1.12,18,0.25
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Green Living Enthusiasts,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,1.26,1135,total_impressions,1.11,TOTAL_CPM,1135,1.11,2,0.63
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Hipsters & Trendsetters,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,5.23,4672,total_impressions,1.12,TOTAL_CPM,4672,1.12,12,0.44
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Home Decoristas,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,1.72,1539,total_impressions,1.12,TOTAL_CPM,1539,1.12,3,0.57
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Investors & Entrepreneurs,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,4.37,3903,total_impressions,1.12,TOTAL_CPM,3903,1.12,17,0.26
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Math & Science Enthusiasts,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,4.58,4097,total_impressions,1.12,TOTAL_CPM,4097,1.12,9,0.51
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Men's Lifestyle,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,14.5,12955,total_impressions,1.12,TOTAL_CPM,12955,1.12,40,0.36
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Sharp-dressed Men,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,12.73,11368,total_impressions,1.12,TOTAL_CPM,11368,1.12,37,0.34
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Music Fans,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,14.36,12831,total_impressions,1.12,TOTAL_CPM,12831,1.12,41,0.35
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Concert & Festival Goers,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,8.27,7393,total_impressions,1.12,TOTAL_CPM,7393,1.12,36,0.23
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Country Music Fans,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,0.17,149,total_impressions,1.11,TOTAL_CPM,149,1.11,0,0.0
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Dance & Electronic Music Fans,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,1.76,1575,total_impressions,1.12,TOTAL_CPM,1575,1.12,5,0.35
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Indie & Alternative Music Fans,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,2.15,1937,total_impressions,1.11,TOTAL_CPM,1937,1.11,8,0.27
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Pop Music Fans,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,2.85,2546,total_impressions,1.12,TOTAL_CPM,2546,1.12,9,0.32
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Punk & Metal Fans,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,0.11,97,total_impressions,1.14,TOTAL_CPM,97,1.14,0,0.0
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Rock Music Fans,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,0.69,617,total_impressions,1.12,TOTAL_CPM,617,1.12,1,0.69
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Hip-hop Music Fans,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,3.53,3155,total_impressions,1.12,TOTAL_CPM,3155,1.12,12,0.29
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,News Watchers,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,14.67,13108,total_impressions,1.12,TOTAL_CPM,13108,1.12,41,0.36
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Business News Watchers,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,13.78,12306,total_impressions,1.12,TOTAL_CPM,12306,1.12,37,0.37
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Celebrity News Watchers,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,4.15,3716,total_impressions,1.12,TOTAL_CPM,3716,1.12,10,0.41
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Political News Watchers,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,6.53,5840,total_impressions,1.12,TOTAL_CPM,5840,1.12,8,0.82
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Outdoor & Nature Enthusiasts,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,7.44,6652,total_impressions,1.12,TOTAL_CPM,6652,1.12,20,0.37
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Parents & Family-focused,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,0.4,362,total_impressions,1.1,TOTAL_CPM,362,1.1,0,0.0
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Pet & Animal Lovers,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,5.75,5147,total_impressions,1.12,TOTAL_CPM,5147,1.12,15,0.38
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Philanthropists,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,1.45,1299,total_impressions,1.12,TOTAL_CPM,1299,1.12,4,0.36
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Photographers,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,6.2,5541,total_impressions,1.12,TOTAL_CPM,5541,1.12,26,0.24
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Shoppers,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,13.79,12326,total_impressions,1.12,TOTAL_CPM,12326,1.12,41,0.34
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Big Box Shoppers,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,5.26,4692,total_impressions,1.12,TOTAL_CPM,4692,1.12,20,0.26
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Department Store Shoppers,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,5.72,5109,total_impressions,1.12,TOTAL_CPM,5109,1.12,22,0.26
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Luxury Shoppers,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,0.96,852,total_impressions,1.12,TOTAL_CPM,852,1.12,1,0.96
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Online Shoppers,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,0.71,643,total_impressions,1.11,TOTAL_CPM,643,1.11,3,0.24
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Toy Shoppers,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,4.46,3988,total_impressions,1.12,TOTAL_CPM,3988,1.12,18,0.25
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Sports Fans,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,14.6,13054,total_impressions,1.12,TOTAL_CPM,13054,1.12,39,0.37
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,College Basketball Fans,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,0.76,680,total_impressions,1.12,TOTAL_CPM,680,1.12,0,0.0
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,American Football Fans,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,5.14,4602,total_impressions,1.12,TOTAL_CPM,4602,1.12,15,0.34
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Baseball Fans,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,6.53,5849,total_impressions,1.12,TOTAL_CPM,5849,1.12,24,0.27
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Basketball Fans,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,4.84,4339,total_impressions,1.12,TOTAL_CPM,4339,1.12,19,0.25
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,College Football Fans,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,3.08,2756,total_impressions,1.12,TOTAL_CPM,2756,1.12,8,0.38
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Fight & Wrestling Fans,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,7.3,6530,total_impressions,1.12,TOTAL_CPM,6530,1.12,18,0.41
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Golfers,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,2.69,2408,total_impressions,1.12,TOTAL_CPM,2408,1.12,7,0.38
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Hockey Fans,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,1.91,1699,total_impressions,1.12,TOTAL_CPM,1699,1.12,5,0.38
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Motor Sports Fans,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,8.86,7925,total_impressions,1.12,TOTAL_CPM,7925,1.12,33,0.27
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Olympics Enthusiasts,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,1.58,1421,total_impressions,1.11,TOTAL_CPM,1421,1.11,3,0.53
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Snow Sport Enthusiasts,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,1.96,1751,total_impressions,1.12,TOTAL_CPM,1751,1.12,8,0.24
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Teen & Young Adult Genre Fans,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,1.31,1179,total_impressions,1.11,TOTAL_CPM,1179,1.11,2,0.65
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Burger Lovers,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,9.45,8447,total_impressions,1.12,TOTAL_CPM,8447,1.12,32,0.3
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Coffee Lovers,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,8.54,7639,total_impressions,1.12,TOTAL_CPM,7639,1.12,38,0.22
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Pizza Lovers,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,7.27,6481,total_impressions,1.12,TOTAL_CPM,6481,1.12,30,0.24
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Shopping Mall Shoppers,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,6.37,5689,total_impressions,1.12,TOTAL_CPM,5689,1.12,28,0.23
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Casino Visitors,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,0.19,172,total_impressions,1.11,TOTAL_CPM,172,1.11,0,0.0
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Theme Park Visitors,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,1.86,1662,total_impressions,1.12,TOTAL_CPM,1662,1.12,3,0.62
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Soccer Enthusiasts,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,13.59,12167,total_impressions,1.12,TOTAL_CPM,12167,1.12,40,0.34
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Sneakerheads,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,8.53,7633,total_impressions,1.12,TOTAL_CPM,7633,1.12,31,0.28
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Street Sport Enthusiasts,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,4.38,3940,total_impressions,1.11,TOTAL_CPM,3940,1.11,15,0.29
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Energy Drink Consumers,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,0.41,376,total_impressions,1.1,TOTAL_CPM,376,1.1,0,0.0
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Tennis & Racquet Enthusiasts,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,2.29,2039,total_impressions,1.12,TOTAL_CPM,2039,1.12,8,0.29
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Soft Drink Consumers,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,4.94,4441,total_impressions,1.11,TOTAL_CPM,4441,1.11,15,0.33
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Water Sport Enthusiasts,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,0.5,451,total_impressions,1.11,TOTAL_CPM,451,1.11,1,0.5
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Techies & Gadget Fans,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,13.35,11940,total_impressions,1.12,TOTAL_CPM,11940,1.12,36,0.37
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Travel Enthusiasts,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,14.53,12986,total_impressions,1.12,TOTAL_CPM,12986,1.12,39,0.37
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Family Travelers,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,7.52,6702,total_impressions,1.12,TOTAL_CPM,6702,1.12,32,0.23
2022-04-25 00:00:00 AST,2022-04-26 00:00:00 AST,Frequent Travelers,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,4.67,4182,total_impressions,1.12,TOTAL_CPM,4182,1.12,22,0.21
2022-04-26 00:00:00 AST,2022-04-27 00:00:00 AST,Women's Lifestyle,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,4.68,4168,total_impressions,1.12,TOTAL_CPM,4168,1.12,10,0.47
2022-04-26 00:00:00 AST,2022-04-27 00:00:00 AST,Automotive Shoppers,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,9.85,8790,total_impressions,1.12,TOTAL_CPM,8790,1.12,30,0.33
2022-04-26 00:00:00 AST,2022-04-27 00:00:00 AST,Social Drinkers,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,0.14,130,total_impressions,1.11,TOTAL_CPM,130,1.11,0,0.0
2022-04-26 00:00:00 AST,2022-04-27 00:00:00 AST,Beer Drinkers,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,0.19,167,total_impressions,1.13,TOTAL_CPM,167,1.13,0,0.0
2022-04-26 00:00:00 AST,2022-04-27 00:00:00 AST,Wine Enthusiasts,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,0.18,163,total_impressions,1.12,TOTAL_CPM,163,1.12,0,0.0
2022-04-26 00:00:00 AST,2022-04-27 00:00:00 AST,Liquor & Spirits Drinkers,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,0.2,175,total_impressions,1.13,TOTAL_CPM,175,1.13,0,0.0
2022-04-26 00:00:00 AST,2022-04-27 00:00:00 AST,Fun Trivia & Quiz Fanatics,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,7.86,7026,total_impressions,1.12,TOTAL_CPM,7026,1.12,17,0.46
2022-04-26 00:00:00 AST,2022-04-27 00:00:00 AST,Meme Watchers,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,8.62,7684,total_impressions,1.12,TOTAL_CPM,7684,1.12,26,0.33
2022-04-26 00:00:00 AST,2022-04-27 00:00:00 AST,Chat Fiction Enthusiasts,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,0.76,687,total_impressions,1.1,TOTAL_CPM,687,1.1,0,0.0
2022-04-26 00:00:00 AST,2022-04-27 00:00:00 AST,High Schoolers,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,0.0,0,total_impressions,0.0,TOTAL_CPM,0,0.0,0,0.0
2022-04-26 00:00:00 AST,2022-04-27 00:00:00 AST,Advocates & Activists,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,3.08,2763,total_impressions,1.11,TOTAL_CPM,2763,1.11,4,0.77
2022-04-26 00:00:00 AST,2022-04-27 00:00:00 AST,Wellness & Healthy Lifestyle,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,9.66,8601,total_impressions,1.12,TOTAL_CPM,8601,1.12,27,0.36
2022-04-26 00:00:00 AST,2022-04-27 00:00:00 AST,New Phone Seekers,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,7.0,6233,total_impressions,1.12,TOTAL_CPM,6233,1.12,18,0.39
2022-04-26 00:00:00 AST,2022-04-27 00:00:00 AST,Latin Music Fans,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,0.15,135,total_impressions,1.12,TOTAL_CPM,135,1.12,1,0.15
2022-04-26 00:00:00 AST,2022-04-27 00:00:00 AST,Esports Enthusiasts,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,1.21,1096,total_impressions,1.11,TOTAL_CPM,1096,1.11,1,1.21
2022-04-26 00:00:00 AST,2022-04-27 00:00:00 AST,Soul & R&b Fans,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,0.21,190,total_impressions,1.12,TOTAL_CPM,190,1.12,0,0.0
2022-04-26 00:00:00 AST,2022-04-27 00:00:00 AST,World Music Fans,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,12.32,10983,total_impressions,1.12,TOTAL_CPM,10983,1.12,32,0.38
2022-04-26 00:00:00 AST,2022-04-27 00:00:00 AST,Cricket Fans,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,2.92,2601,total_impressions,1.12,TOTAL_CPM,2601,1.12,6,0.49
2022-04-26 00:00:00 AST,2022-04-27 00:00:00 AST,Crime & Mystery Genre Fans,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,0.78,706,total_impressions,1.11,TOTAL_CPM,706,1.11,0,0.0
2022-04-26 00:00:00 AST,2022-04-27 00:00:00 AST,Indie & Foreign Film Fans,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,7.56,6757,total_impressions,1.12,TOTAL_CPM,6757,1.12,19,0.4
2022-04-26 00:00:00 AST,2022-04-27 00:00:00 AST,Comics & Animation Fans,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,5.25,4689,total_impressions,1.12,TOTAL_CPM,4689,1.12,10,0.53
2022-04-26 00:00:00 AST,2022-04-27 00:00:00 AST,Talent & Competition Show Fans,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,1.94,1739,total_impressions,1.12,TOTAL_CPM,1739,1.12,2,0.97
2022-04-26 00:00:00 AST,2022-04-27 00:00:00 AST,Do-it-yourselfers,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,1.26,1128,total_impressions,1.12,TOTAL_CPM,1128,1.12,2,0.63
2022-04-26 00:00:00 AST,2022-04-27 00:00:00 AST,Talk Show Fans,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,3.89,3492,total_impressions,1.11,TOTAL_CPM,3492,1.11,6,0.65
2022-04-26 00:00:00 AST,2022-04-27 00:00:00 AST,Fashion & Style Gurus,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,7.43,6582,total_impressions,1.13,TOTAL_CPM,6582,1.13,18,0.41
2022-04-26 00:00:00 AST,2022-04-27 00:00:00 AST,Film & Tv Fans,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,13.96,12444,total_impressions,1.12,TOTAL_CPM,12444,1.12,40,0.35
2022-04-26 00:00:00 AST,2022-04-27 00:00:00 AST,Action & Thriller Genre Fans,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,4.45,3965,total_impressions,1.12,TOTAL_CPM,3965,1.12,9,0.49
2022-04-26 00:00:00 AST,2022-04-27 00:00:00 AST,Comedy Fans,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,9.41,8389,total_impressions,1.12,TOTAL_CPM,8389,1.12,23,0.41
2022-04-26 00:00:00 AST,2022-04-27 00:00:00 AST,Cordcutters,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,1.88,1693,total_impressions,1.11,TOTAL_CPM,1693,1.11,1,1.88
2022-04-26 00:00:00 AST,2022-04-27 00:00:00 AST,Drama Genre Fans,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,1.12,1006,total_impressions,1.12,TOTAL_CPM,1006,1.12,0,0.0
2022-04-26 00:00:00 AST,2022-04-27 00:00:00 AST,Family Genre Fans,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,0.93,843,total_impressions,1.1,TOTAL_CPM,843,1.1,2,0.46
2022-04-26 00:00:00 AST,2022-04-27 00:00:00 AST,Horror Genre Fans,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,0.32,291,total_impressions,1.12,TOTAL_CPM,291,1.12,0,0.0
2022-04-26 00:00:00 AST,2022-04-27 00:00:00 AST,Adventure Seekers,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,6.92,6174,total_impressions,1.12,TOTAL_CPM,6174,1.12,15,0.46
2022-04-26 00:00:00 AST,2022-04-27 00:00:00 AST,Arts & Culture Mavens,2386a5b1-7618-401c-9b41-22a56e6c4bdc,"motorbike  campaign ",Active,4.3,3847,total_impressions,1.12,TOTAL_CPM,3847,1.12,4,1.08
